dataset,dataset_frame_id,relative_path,estimate_relative_path,method,ri_width,ri_height,original_points_count,reconstructed_points_count,k_neighbors,runtime_seconds,metrics_runtime_seconds,reconstructed_to_original_point_to_plane_mean,reconstructed_to_original_point_to_plane_rmse,reconstructed_to_original_point_to_plane_median,reconstructed_to_original_point_to_plane_p95,reconstructed_to_original_point_to_plane_max,original_to_reconstructed_point_to_plane_mean,original_to_reconstructed_point_to_plane_rmse,original_to_reconstructed_point_to_plane_median,original_to_reconstructed_point_to_plane_p95,original_to_reconstructed_point_to_plane_max,point_to_plane_mean,point_to_plane_rmse,point_to_plane_median,point_to_plane_p95,point_to_plane_max
durlar,131730,DurLAR_20211209/ouster_points/data/0000000054.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146112,138395,12,1.1168179430005694,1.1111150970009476,0.013053162050138511,0.018879301803959497,0.008486957822850971,0.03753617098820449,0.18777394260630448,0.013507419716421038,0.020967212549943205,0.008882833410119643,0.03845146185379235,1.588809151661125,0.013286451551401655,0.019978847007323167,0.008692312642293797,0.037990919242221595,1.588809151661125
durlar,133729,DurLAR_20211209/ouster_points/data/0000000055.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146316,146316,12,1.1927554399990186,1.138582695999503,7.921643984928947e-07,1.5481546022798158e-06,1.511073537985671e-07,3.0977916344548856e-06,4.605866766187235e-05,7.921267292823658e-07,1.5479660232883672e-06,1.5110733228882806e-07,3.098065093674742e-06,4.606013177553856e-05,7.921455638876303e-07,1.548060315655591e-06,1.511073537985671e-07,3.0980237469373713e-06,4.606013177553856e-05
durlar,133729,DurLAR_20211209/ouster_points/data/0000000055.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146316,138347,12,1.1334440350001387,1.127603717999591,0.013091964238685885,0.018722864514490754,0.008995520768113033,0.03792165332128326,0.2527493439004953,0.013558522885925881,0.020698577981571546,0.009319636321500648,0.03836126234576477,1.0151952402204099,0.013331774101680259,0.01976306088973606,0.009161612838370081,0.03822569604898235,1.0151952402204099
durlar,131731,DurLAR_20211209/ouster_points/data/0000000056.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146309,146309,12,1.1893476560017007,1.1407305040011124,8.092890741944815e-07,1.5641024729265184e-06,1.5624242605197208e-07,3.21511013002672e-06,3.886651173413646e-05,8.093070843127635e-07,1.5641758096280032e-06,1.5624242669363903e-07,3.2151053382452936e-06,3.886856824842776e-05,8.092980792536225e-07,1.5641391417070715e-06,1.5624242637280555e-07,3.2151743411864228e-06,3.886856824842776e-05
durlar,131731,DurLAR_20211209/ouster_points/data/0000000056.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146309,138485,12,1.1301655610022863,1.1238257540007908,0.01304631254437632,0.018626517184945478,0.008849364587886202,0.03729128293548335,0.25900074282109503,0.013485543699950545,0.020547621717993427,0.009229884081914861,0.03763441981807943,0.8512099140115666,0.013271961508683535,0.01963694750618344,0.009049391874820905,0.03732619297408467,0.8512099140115666
durlar,127730,DurLAR_20211209/ouster_points/data/0000000057.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146220,146220,12,1.1869849529994099,1.1349881690002803,8.217243696930692e-07,1.5688639174762839e-06,1.6176659719909932e-07,3.2624068221355455e-06,4.545288076839227e-05,8.217556699723093e-07,1.5689697195475156e-06,1.6176657686925345e-07,3.2621497753534494e-06,4.545655882893888e-05,8.217400198326893e-07,1.5689168194037633e-06,1.6176659719909932e-07,3.2624048160844136e-06,4.545655882893888e-05
durlar,127730,DurLAR_20211209/ouster_points/data/0000000057.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146220,138403,12,1.126255029999811,1.1204448919997958,0.012964518576903967,0.018420489491066394,0.008968385836745208,0.03676082988754654,0.21557046378237782,0.013346539071513773,0.019914658881136374,0.009245865294460247,0.0375995550584261,0.7140944959001865,0.013160774806097834,0.019202619749182068,0.009106730877431827,0.03720428510800603,0.7140944959001865
durlar,142730,DurLAR_20211209/ouster_points/data/0000000058.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146312,146312,12,1.18842573099937,1.138748747000136,8.519184982501715e-07,1.6208477789042042e-06,1.7181335413937611e-07,3.392165619280365e-06,5.994020471494443e-05,8.519271150274901e-07,1.6208299627925646e-06,1.7181336255960692e-07,3.3921583829914164e-06,5.994370848057981e-05,8.519228066388307e-07,1.6208388708728634e-06,1.7181335413937611e-07,3.3921814876762675e-06,5.994370848057981e-05
durlar,142730,DurLAR_20211209/ouster_points/data/0000000058.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146312,138620,12,1.1189781260000018,1.112769641000341,0.012951225243879037,0.018457243238916742,0.00892279610595432,0.036824613010161614,0.20812945940895025,0.013383940567973256,0.019840499590124797,0.009249826931199441,0.03698479397016195,0.815268417672158,0.013173423678940291,0.019180007516204182,0.009088225150282831,0.036893331656774254,0.815268417672158
durlar,137728,DurLAR_20211209/ouster_points/data/0000000059.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146284,146284,12,1.2326091909999377,1.146007080000345,8.66852561455182e-07,1.6486717697651782e-06,1.751705296740502e-07,3.433058828553151e-06,6.301302604689287e-05,8.668594584288632e-07,1.6486920298169052e-06,1.7519269778693057e-07,3.43306539226229e-06,6.301589451882836e-05,8.668560099420226e-07,1.6486818998221629e-06,1.7519113247928862e-07,3.4330897923835615e-06,6.301589451882836e-05
durlar,137728,DurLAR_20211209/ouster_points/data/0000000059.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146284,138608,12,1.1252657050008565,1.1193815490005363,0.012893299816406141,0.018417715990806906,0.00880462112055998,0.03681222893223634,0.1894198002650569,0.013280785700047404,0.019698463385124272,0.009132459356350592,0.03694422859659808,1.0381862618703062,0.013092262879611068,0.019086081713334344,0.00897166248120089,0.03685805440952291,1.0381862618703062
durlar,134730,DurLAR_20211209/ouster_points/data/0000000060.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146760,146760,12,1.1920408139994834,1.1439081909993547,8.587199967288334e-07,1.6469388461930305e-06,1.7029789875727496e-07,3.3902011266573787e-06,3.641199433017388e-05,8.587389111299417e-07,1.6470343450894713e-06,1.7029781977773444e-07,3.390471751779092e-06,3.641470211916383e-05,8.587294539293877e-07,1.646986596333427e-06,1.7029781977773444e-07,3.390470264490157e-06,3.641470211916383e-05
durlar,134730,DurLAR_20211209/ouster_points/data/0000000060.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146760,139053,12,1.1286257129995647,1.1228795829993032,0.012917824221424953,0.018596316996197643,0.008725698087187872,0.03730055620186492,0.19502609143805114,0.013389852873682823,0.020322182664221904,0.009073308750747555,0.037390359763574674,1.0678553637605206,0.013160202717173448,0.01950160652702733,0.008897490937253338,0.03734708787618243,1.0678553637605206
durlar,126731,DurLAR_20211209/ouster_points/data/0000000061.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146758,146758,12,1.1952587680007127,1.1373737339999934,8.43673677223761e-07,1.6516532892890261e-06,1.642397307702858e-07,3.2773941274589433e-06,4.583053683548828e-05,8.436901370735266e-07,1.6517459379536933e-06,1.6425080767026545e-07,3.2776748208836274e-06,4.5833068890242353e-05,8.436819071486438e-07,1.6516996142709765e-06,1.6424954392065445e-07,3.277639196131892e-06,4.5833068890242353e-05
durlar,126731,DurLAR_20211209/ouster_points/data/0000000061.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146758,138742,12,1.1339655789997778,1.128247224000006,0.012845240278589572,0.01851695465374428,0.008329126049527388,0.03734665862883381,0.17059231593764593,0.013292092580948973,0.019726143354833615,0.008672326308800004,0.03819683774925881,0.4909525203745818,0.01307493957872849,0.01914806402894811,0.008509041328795243,0.03782478007534229,0.4909525203745818
durlar,149731,DurLAR_20211209/ouster_points/data/0000000062.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146992,146992,12,1.1970186500020645,1.1397641300009127,8.430022190097952e-07,1.656878834215892e-06,1.6587884039796228e-07,3.1648375649487638e-06,9.8760710320239e-05,8.43000857368132e-07,1.6567386166754368e-06,1.6592180917170172e-07,3.1648610430584616e-06,9.876892841445943e-05,8.430015381889635e-07,1.65680872692901e-06,1.6590143339677848e-07,3.1648775367078724e-06,9.876892841445943e-05
durlar,149731,DurLAR_20211209/ouster_points/data/0000000062.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146992,139079,12,1.1249083049988258,1.1192145829991205,0.012877103459656935,0.018617325967309133,0.008387930733458004,0.03764790638737733,0.20253294169882805,0.013361004933147048,0.021467822653235796,0.008774373869312325,0.03842980184676792,2.213396180746402,0.01312574678733174,0.020132471892365604,0.008582320274829042,0.03807699040120292,2.213396180746402
durlar,139729,DurLAR_20211209/ouster_points/data/0000000063.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146718,146718,12,1.1972686579993024,1.14053454399982,8.612746834975688e-07,1.6763298912312564e-06,1.6951328479524002e-07,3.164738323168594e-06,5.568598654338234e-05,8.612973489670372e-07,1.6764061461976145e-06,1.6952195993594725e-07,3.164734760475033e-06,5.569034728042298e-05,8.612860162323031e-07,1.6763680191480231e-06,1.695147166004678e-07,3.164774731172703e-06,5.569034728042298e-05
durlar,139729,DurLAR_20211209/ouster_points/data/0000000063.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146718,138866,12,1.1247441510004137,1.11892459199953,0.012780782041280855,0.01850742343063466,0.008387507243056988,0.037124640585192076,0.27288713407283843,0.013315556666701017,0.021632310369677915,0.008764222097842295,0.03833350442473417,3.177152613837367,0.0130555210444897,0.020173376915764093,0.008585000865477612,0.037672216558187074,3.177152613837367
durlar,143730,DurLAR_20211209/ouster_points/data/0000000064.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146718,146718,12,1.1979292279993388,1.1364485039994179,8.723642924308415e-07,1.7209025275609112e-06,1.7337532305124405e-07,3.1146357268791694e-06,4.5590640217551366e-05,8.723536015842161e-07,1.720810910830933e-06,1.7337104781845322e-07,3.1146355539766954e-06,4.5593544975978965e-05,8.723589470075288e-07,1.7208567198056204e-06,1.733752363147572e-07,3.1146484769580517e-06,4.5593544975978965e-05
durlar,143730,DurLAR_20211209/ouster_points/data/0000000064.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146718,138941,12,1.1166770629988605,1.1109747709997464,0.012699898495108577,0.018379290392340555,0.008158917598689268,0.036520667679598565,0.15747404044555943,0.01321446686936822,0.020153322457169096,0.008495322275206586,0.03775435853109972,0.9098393757501175,0.012964187184541173,0.01931082280159679,0.008322771395780328,0.03709717104286297,0.9098393757501175
durlar,149732,DurLAR_20211209/ouster_points/data/0000000065.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,147411,147411,12,1.2003669650002848,1.1451302060013404,9.156788377220868e-07,1.8781234174532209e-06,1.7751386454740806e-07,3.2105952101631042e-06,4.566357275708529e-05,9.157044379661245e-07,1.878237766619164e-06,1.775152151146336e-07,3.210743535239612e-06,4.566632002676845e-05,9.156916378441055e-07,1.8781805929064315e-06,1.775144531538932e-07,3.2107003465621946e-06,4.566632002676845e-05
durlar,149732,DurLAR_20211209/ouster_points/data/0000000065.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,147411,139771,12,1.1375377160002245,1.1311126820000936,0.012618965853427045,0.018434375951235246,0.007999257599542422,0.03671574649085304,0.165889751448159,0.013047570935084,0.02095218320339128,0.008294816666339553,0.037385327602101275,1.8714368034425966,0.012838969557322602,0.019766871165109976,0.008143725203347172,0.03709771678451381,1.8714368034425966
durlar,129730,DurLAR_20211209/ouster_points/data/0000000066.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148104,148104,12,1.2159299009981623,1.145867166998869,9.715890552458945e-07,2.02126147556228e-06,1.8639306246664052e-07,3.4815708600738583e-06,3.6425829909726815e-05,9.716596990446833e-07,2.0215741329024205e-06,1.8639305219852768e-07,3.481561725233684e-06,3.642884196738295e-05,9.71624377145289e-07,2.021417810277279e-06,1.8639306246664052e-07,3.4816160386022038e-06,3.642884196738295e-05
durlar,129730,DurLAR_20211209/ouster_points/data/0000000066.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148104,140687,12,1.1357240170000296,1.1299378630010324,0.012464827571616781,0.018295907898179985,0.007812831525873401,0.03592950341437105,0.16859025602862016,0.012935017530831643,0.029933071745743892,0.008107180601844675,0.03709191589085514,8.819755424273486,0.012705960479912253,0.024951388125183015,0.007956331852837823,0.03653905226248401,8.819755424273486
durlar,128730,DurLAR_20211209/ouster_points/data/0000000067.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,147297,147297,12,1.2187349009982427,1.1426051829985227,9.660793547360088e-07,1.9350057139675136e-06,1.8903636326583514e-07,3.5097702573686163e-06,3.3559461857142254e-05,9.661035678470764e-07,1.9350775073933762e-06,1.8900520740910244e-07,3.5098274317683143e-06,3.35614559477372e-05,9.660914612915426e-07,1.9350416110134026e-06,1.890206063031722e-07,3.509771260679106e-06,3.35614559477372e-05
durlar,128730,DurLAR_20211209/ouster_points/data/0000000067.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,147297,140082,12,1.1367097699985607,1.1302091229990765,0.012448622330250049,0.018284371878855895,0.007853372574106711,0.0356700005387718,0.19155731491743047,0.012871701683588175,0.019474587871595787,0.008112195791607206,0.03673944058665802,0.8714215787909695,0.012665472968287782,0.018903784466629117,0.007976914067242232,0.03609565533755512,0.8714215787909695
durlar,136729,DurLAR_20211209/ouster_points/data/0000000068.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146701,146701,12,1.205044746000567,1.1479439979993913,9.525576684901656e-07,3.3664513347289194e-06,1.8825685042110738e-07,3.509770420038581e-06,0.001090437087526257,9.525849341574655e-07,3.366485606115519e-06,1.8825684601780862e-07,3.509608869803114e-06,0.0010904311165422424,9.525713013238155e-07,3.3664684704658305e-06,1.88256848219458e-07,3.5097628105029748e-06,0.001090437087526257
durlar,136729,DurLAR_20211209/ouster_points/data/0000000068.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146701,139813,12,1.1287471289979294,1.1223580339992623,0.012334530861699677,0.018196697889922914,0.007651635232115843,0.03573635386085549,0.18318528181501717,0.012805683122078165,0.02861145024927807,0.007922324473786786,0.036624986225943255,8.080590604333166,0.012575770409330108,0.024098284502559845,0.007787001119429312,0.03634696214564681,8.080590604333166
durlar,141730,DurLAR_20211209/ouster_points/data/0000000069.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145884,145884,12,1.183010231998196,1.1243530269985058,9.455281713632443e-07,1.7833573852615937e-06,1.8823387332807958e-07,3.5232537760875322e-06,3.5317649125624984e-05,9.455458072111017e-07,1.7834425840268764e-06,1.882309539548874e-07,3.523250036493893e-06,3.532278044759897e-05,9.45536989287173e-07,1.7833999851530125e-06,1.882321808429729e-07,3.5233076649333444e-06,3.532278044759897e-05
durlar,141730,DurLAR_20211209/ouster_points/data/0000000069.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145884,139191,12,1.1133238330003223,1.1075163170007727,0.012303094076297382,0.018241552230020556,0.007557028372320534,0.03598489745125355,0.26632080494245536,0.012674356395867387,0.0192456033182315,0.00782309401447906,0.036791472895039486,0.43287877422620324,0.012493083490409987,0.01876207830901243,0.0076886577645196965,0.03615264449450319,0.43287877422620324
durlar,149733,DurLAR_20211209/ouster_points/data/0000000070.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145402,145402,12,1.1863707529992098,1.1324856219998765,9.142539966546566e-07,1.705546083718421e-06,1.8358094638650767e-07,3.4848182924623592e-06,5.8219968278412466e-05,9.142909197520298e-07,1.7056849690683867e-06,1.835729525029364e-07,3.484813756997578e-06,5.82220364682754e-05,9.142724582033429e-07,1.7056155278070535e-06,1.835729843469283e-07,3.484820688091735e-06,5.82220364682754e-05
durlar,149733,DurLAR_20211209/ouster_points/data/0000000070.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145402,138620,12,1.1162778249999974,1.1106830349999655,0.01233648767833033,0.018258303243377884,0.007590013693694552,0.0358731840965988,0.24683658589537752,0.012832810285640721,0.020446600191027845,0.007884491929948653,0.03686919541943668,1.0078803195860453,0.012590574684788088,0.019409424874002528,0.00773551714031877,0.03635237182888511,1.0078803195860453
durlar,136730,DurLAR_20211209/ouster_points/data/0000000071.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145028,145028,12,1.1815900389992748,1.1272270179997577,9.22224857699481e-07,1.702197015349209e-06,1.8214364229088953e-07,3.6132162124997993e-06,4.413972089136168e-05,9.222468471384509e-07,1.7022971308248722e-06,1.8214374241521342e-07,3.613218401129005e-06,4.4142938600052374e-05,9.222358524189662e-07,1.702247073823061e-06,1.8214374241521342e-07,3.6132319330814635e-06,4.4142938600052374e-05
durlar,136730,DurLAR_20211209/ouster_points/data/0000000071.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145028,138492,12,1.104642142998273,1.099015594998491,0.012157691857815999,0.018024513644936617,0.007382943915464995,0.03631752052092817,0.27182860615498106,0.012534423052940892,0.019785225926684455,0.007648199569315868,0.03654444920530699,1.6951226202541934,0.012350399856428346,0.018945618837309972,0.007514295661691843,0.03644518115968447,1.6951226202541934
durlar,137729,DurLAR_20211209/ouster_points/data/0000000072.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,144933,144933,12,1.1898530860016763,1.1250047070006985,9.415222378907441e-07,1.7259074605678342e-06,1.888291130520217e-07,3.7291147380512467e-06,5.6400302738498396e-05,9.415461534346287e-07,1.726001528636764e-06,1.8882911311127428e-07,3.7296847896777172e-06,5.640580858489513e-05,9.415341956626865e-07,1.7259544952431618e-06,1.8882911308164798e-07,3.7295722972061094e-06,5.640580858489513e-05
durlar,137729,DurLAR_20211209/ouster_points/data/0000000072.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,144933,138676,12,1.1177162029998726,1.1115531450013805,0.011950222701591634,0.017930732540394387,0.007165268777394479,0.036576762997148536,0.4264549915150219,0.012260783279661382,0.01886934786141429,0.0074119736676462435,0.036796138639829765,0.6498132802323805,0.01210892879435097,0.01841637188136535,0.007290477879102915,0.03674573895336778,0.6498132802323805
durlar,140732,DurLAR_20211209/ouster_points/data/0000000073.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145018,145018,12,1.1694045639997057,1.1153032149995852,9.6176139767951e-07,1.7526070296554728e-06,1.8817294017274193e-07,3.90704150239103e-06,3.616952061946799e-05,9.617533475450745e-07,1.75260885197745e-06,1.8816068014003e-07,3.907027380397769e-06,3.617129914260052e-05,9.617573726122924e-07,1.7526079408166983e-06,1.8816668024274847e-07,3.907040184253845e-06,3.617129914260052e-05
durlar,140732,DurLAR_20211209/ouster_points/data/0000000073.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145018,138694,12,1.1067489510023734,1.101126589001069,0.011922265603191168,0.01796910916240893,0.007040700199910238,0.036791700048765835,0.2634366561604108,0.012289661155358296,0.020577320442683004,0.007347636305401441,0.03706245658691515,2.375975762203793,0.01211005804124163,0.019346265746854222,0.007195728439137518,0.036859575735069115,2.375975762203793
durlar,134731,DurLAR_20211209/ouster_points/data/0000000074.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145376,145376,12,1.1789796660013963,1.1242645020010968,9.87180505250452e-07,1.7936369261000746e-06,1.923595739861213e-07,3.985143522788148e-06,3.0714632358182064e-05,9.871078070593555e-07,1.7925194324916575e-06,1.92359593305729e-07,3.985337775242946e-06,3.071605964483758e-05,9.871441561549036e-07,1.7930782663523e-06,1.9235958315333573e-07,3.985263826317046e-06,3.071605964483758e-05
durlar,134731,DurLAR_20211209/ouster_points/data/0000000074.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145376,138998,12,1.1093378299974574,1.1034900349986856,0.01175574568561858,0.017828983656259935,0.006867834283465657,0.03659864746369997,0.22303132032614925,0.012669933436464317,0.21194682904386586,0.007135390593466375,0.037452829267388014,80.495423773043,0.012223091358805827,0.15205214503465847,0.00700317734365311,0.03709971345328436,80.495423773043
durlar,142731,DurLAR_20211209/ouster_points/data/0000000075.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145789,145789,12,1.185203379000086,1.130312358000083,9.850165411450638e-07,1.7978426163011492e-06,1.9060561957376254e-07,3.9822341633491285e-06,3.101672978648385e-05,9.850293546347314e-07,1.7979228475041662e-06,1.9060561832135599e-07,3.98223720789632e-06,3.102482462710031e-05,9.850229478898977e-07,1.7978827323502011e-06,1.9060561894755926e-07,3.982454272777151e-06,3.102482462710031e-05
durlar,142731,DurLAR_20211209/ouster_points/data/0000000075.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145789,139271,12,1.1264320789978228,1.1199110359993938,0.011752361069150325,0.017833322058719025,0.00687521967952765,0.036522147879681256,0.2568377856046465,0.012163912817617467,0.031859284286716937,0.0071041858191155756,0.037332512859321536,9.866215739116575,0.011962842083172904,0.025970928189556142,0.0069834335472224555,0.03679461510275943,9.866215739116575
durlar,127731,DurLAR_20211209/ouster_points/data/0000000076.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145978,145978,12,1.1978451470004075,1.128698708000229,9.596315545365621e-07,1.7888767082723094e-06,1.8428082482412984e-07,3.884682586225592e-06,8.498179702882277e-05,9.596680118710434e-07,1.7890233621560222e-06,1.8428080036057372e-07,3.8848611520117555e-06,8.49889272698927e-05,9.596497832038026e-07,1.788950036716958e-06,1.842808100698519e-07,3.884860641209869e-06,8.49889272698927e-05
durlar,127731,DurLAR_20211209/ouster_points/data/0000000076.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145978,139393,12,1.1139262670003518,1.1081035010010964,0.011836494063661234,0.017769722065583006,0.007054521837482817,0.03614402236115918,0.21201356064036117,0.012133129145168453,0.018872424897050988,0.0073048052611078135,0.03630421394132668,1.7155397769719114,0.011988234065021782,0.018342080136343163,0.007177307104484066,0.036231589715328985,1.7155397769719114
durlar,129731,DurLAR_20211209/ouster_points/data/0000000077.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146082,146082,12,1.1936701570011792,1.1300233199999639,9.921074124762493e-07,1.7972118322486102e-06,1.9655414556483026e-07,3.9768635441053945e-06,4.8602110445888654e-05,9.921366041170695e-07,1.7973126932162154e-06,1.965410332335423e-07,3.976880497832368e-06,4.860453514096676e-05,9.921220082966593e-07,1.7972622634399427e-06,1.965516888652218e-07,3.976879769673304e-06,4.860453514096676e-05
durlar,129731,DurLAR_20211209/ouster_points/data/0000000077.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146082,139613,12,1.1155352990008396,1.1098436289994424,0.011681702932614063,0.017634997030391963,0.006879205508686824,0.03605639098503686,0.21888333112176822,0.012224563676037994,0.029490501055326492,0.007140044038123711,0.03708221805177911,4.262963626088428,0.011959279309942525,0.024426761494362403,0.007009974996936825,0.03661533166311633,4.262963626088428
durlar,137730,DurLAR_20211209/ouster_points/data/0000000078.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146432,146432,12,1.1893675179999263,1.1231074150000495,9.811509184077677e-07,1.7948159215222657e-06,2.0824732958243891e-07,3.835233347612968e-06,8.127758856844123e-05,9.811767356291333e-07,1.7949085699027694e-06,2.0827040598352107e-07,3.835374496219134e-06,8.128527709705964e-05,9.811638270184505e-07,1.7948622463103156e-06,2.0826054037037412e-07,3.835339995470575e-06,8.128527709705964e-05
durlar,137730,DurLAR_20211209/ouster_points/data/0000000078.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146432,139874,12,1.1160510879999492,1.1104290040002525,0.011504692872349334,0.017544744284452886,0.006811640958589793,0.03546780470151267,0.21761641909081597,0.01192422827559524,0.019111375739439936,0.007062689742105152,0.03663521533288362,0.6092975544909951,0.011719265421189054,0.018362708459578315,0.006932696912786364,0.03617888631223436,0.6092975544909951
durlar,137731,DurLAR_20211209/ouster_points/data/0000000079.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145989,145989,12,1.1914626440011489,1.1354722200012475,9.281279436657047e-07,1.6944899143449473e-06,1.9164231865326072e-07,3.697745224624079e-06,2.674380952839825e-05,9.281470192672856e-07,1.6945671367134426e-06,1.9164229364594883e-07,3.6979925737405034e-06,2.6747779867286658e-05,9.28137481466495e-07,1.6945285259690881e-06,1.9164230614960477e-07,3.6979692920015263e-06,2.6747779867286658e-05
durlar,137731,DurLAR_20211209/ouster_points/data/0000000079.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145989,139414,12,1.130890784001167,1.1243109330007428,0.011638923811102464,0.017326632976765156,0.007008817032897477,0.03490462222158877,0.20346312801362007,0.012026818163342192,0.01809214297588772,0.007276365371658863,0.03592338474489795,0.25165451892925295,0.01183733906458307,0.017722337261860354,0.0071422183540426655,0.0355496008941942,0.25165451892925295
durlar,133730,DurLAR_20211209/ouster_points/data/0000000080.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,146126,146126,12,1.1873136440008238,1.1328312269997696,9.863089881831505e-07,1.7848567774173235e-06,2.1818483799087702e-07,3.912620506965267e-06,3.771389675483642e-05,9.86322601762985e-07,1.784912023499912e-06,2.1819841896913684e-07,3.912621640070294e-06,3.771588413604109e-05,9.863157949730677e-07,1.784884400672366e-06,2.1818642143460433e-07,3.912854170139169e-06,3.771588413604109e-05
durlar,133730,DurLAR_20211209/ouster_points/data/0000000080.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,146126,139635,12,1.1270611849995475,1.1213220190002176,0.011365101271299438,0.017132811675368842,0.0068030244846693415,0.03447076985395864,0.2195115006282271,0.011775887672158142,0.018872984887105548,0.007065826137596969,0.035679842113530334,0.7893102341110403,0.011575159934349606,0.018043641808422477,0.006940518172680884,0.03500521085886943,0.7893102341110403
durlar,150728,DurLAR_20211209/ouster_points/data/0000000081.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,145987,145987,12,1.1948972730006062,1.1307500879993313,9.853607816618796e-07,1.7888540246158141e-06,2.256062414355311e-07,3.856225576201954e-06,4.555468049789903e-05,9.853804738054463e-07,1.7889693268007344e-06,2.2560637920063073e-07,3.856630846367499e-06,4.555738220117599e-05,9.853706277336633e-07,1.7889116766372326e-06,2.256063103180809e-07,3.856587306714146e-06,4.555738220117599e-05
durlar,150728,DurLAR_20211209/ouster_points/data/0000000081.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,145987,139450,12,1.131891880000694,1.1254160170010437,0.011573264309900322,0.017207035688452704,0.007039636170536757,0.03473829159588193,0.20948322763328633,0.011974001730412744,0.018269797773795175,0.007298018918920056,0.03552300414571637,0.36719533553078887,0.011778221809482882,0.01775853402715608,0.007171117729141622,0.035222555826676424,0.36719533553078887
